Product Collection,Code Name,Vertical Segment,Processor Number,Status,Launch Date,Lithography,Included Items,# of Cores,# of Threads,Processor Base Frequency,Max Turbo Frequency,Cache,Intel® Turbo Boost Max Technology 3_0 Frequency ‡,TDP,Embedded Options Available,Datasheet,Max Memory Size (dependent on memory type),Memory Types,Max # of Memory Channels,ECC Memory Supported   ‡,Scalability,PCI Express Revision,Max # of PCI Express Lanes,Sockets Supported,Max CPU Configuration,Thermal Solution Specification,TJUNCTION,Intel® Deep Learning Boost (Intel® DL Boost),Intel® Optane™ Memory Supported ‡,Intel® Turbo Boost Max Technology 3_0 ‡,Intel® Turbo Boost Technology ‡,Intel® Hyper-Threading Technology ‡,Intel® Virtualization Technology (VT-x) ‡,Intel® Virtualization Technology for Directed I/O (VT-d) ‡,Intel® 64 ‡,Instruction Set Extensions,# of AVX-512 FMA Units,Enhanced Intel SpeedStep® Technology,Intel® AES New Instructions,Execute Disable Bit ‡,Bus Speed,# of QPI Links,Product Brief,Instruction Set,PCI Express Configurations ‡,Intel® vPro™ Platform Eligibility ‡,Intel® VT-x with Extended Page Tables (EPT) ‡,Idle States,Intel® Smart Response Technology,Intel® Trusted Execution Technology ‡,Max Memory Bandwidth,TCASE,Package Size,Intel® Demand Based Switching,Thermal Monitoring Technologies,Intel® Identity Protection Technology ‡,Processor Graphics ‡,Graphics Base Frequency,Graphics Max Dynamic Frequency,Graphics Video Max Memory,Graphics Output,Intel® Quick Sync Video,Intel® InTru™ 3D Technology,Intel® Flexible Display Interface (Intel® FDI),Intel® Clear Video HD Technology,# of Displays Supported ‡,Intel® TSX-NI,Secure Key,Anti-Theft Technology,Low Halogen Options Available,VID Voltage Range,Description,Intel® My WiFi Technology,4G WiMAX Wireless Technology,Intel® Fast Memory Access,Intel® Flex Memory Access,Configurable TDP-up Frequency,Configurable TDP-up,Configurable TDP-down Frequency,Configurable TDP-down,4K Support,Max Resolution (HDMI 1_4)‡,Max Resolution (DP)‡,Max Resolution (eDP - Integrated Flat Panel)‡,DirectX* Support,OpenGL* Support,Device ID,Intel® Speed Shift Technology,Intel® Thermal Velocity Boost,Intel® Stable Image Platform Program (SIPP),Intel® Software Guard Extensions (Intel® SGX),Intel® OS Guard,Intel® Boot Guard,Execution Units,Intel® Clear Video Technology,Intel® Memory Protection Extensions (Intel® MPX),Max Resolution (VGA)‡,Use Conditions,eDRAM,Graphics Name‡,Compute Units,Graphics Memory Bandwidth,Graphics Memory Interface,Max Resolution (HDMI)‡,Vulkan*  Support,H_264 Hardware Encode/Decode,H_265 (HEVC) Hardware Encode/Decode,# of Displays Supported‡,Graphics Burst Frequency,Secure Boot,Intel® Virtualization Technology for Itanium (VT-i),Scenario Design Power (SDP),Additional Information URL,Expected Discontinuance,PCI Support,# of USB Ports,USB Revision,Total # of SATA Ports,Integrated LAN,Integrated IDE,General Purpose IO,UART,Max # of SATA 6_0 Gb/s Ports,Intel® ME Firmware Version,Intel® HD Audio Technology,Intel® Rapid Storage Technology,Intel® Smart Connect Technology,Intel® Matrix Storage Technology,Macrovision* License Required,Physical Address Extensions,Processing Die Size,# of Processing Die Transistors,FSB Parity
Legacy Intel® Core™ Processors,Products formerly Gulftown,Desktop,i7-980,Discontinued,Q2'11,32 nm,,6,12,3.33 GHz,3.60 GHz,12 MB Intel® Smart Cache,,130 W,No,View now,24 GB,DDR3 1066,3,,,,,FCLGA1366,1,,,,,,1.0,Yes,Yes,,Yes,Intel® SSE4.2,,Yes,Yes,Yes,4.8 GT/s QPI,1,,64-bit,,,Yes,Yes,,No,,68.8°C,45mm x 42.5mm,No,No,,,,,,,,,,,,,,,,0.800V-1.300V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239 mm2,,
Legacy Intel® Core™ Processors,Products formerly Gulftown,Desktop,i7-970,Discontinued,Q3'10,32 nm,,6,12,3.20 GHz,3.46 GHz,12 MB Intel® Smart Cache,,130 W,No,View now,24 GB,DDR3 800/1066,3,No,,,,FCLGA1366,1,,,,,,1.0,Yes,Yes,,Yes,Intel® SSE4.2,,Yes,Yes,Yes,4.8 GT/s,1,,64-bit,,,Yes,Yes,,No,25.6 GB/s,67.9°C,42.5mm X 45.0mm,No,No,,,,,,,,,,,,,,,,0.800V-1.375V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,239 mm2,,
Legacy Intel® Core™ Processors,Products formerly Bloomfield,Desktop,i7-960,Discontinued,Q4'09,45 nm,,4,8,3.20 GHz,3.46 GHz,8 MB Intel® Smart Cache,,130 W,No,View now,24 GB,DDR3 800/1066,3,No,,,,FCLGA1366,1,,,,,,1.0,Yes,Yes,,Yes,Intel® SSE4.2,,Yes,No,Yes,4.8 GT/s,1,,64-bit,,,Yes,Yes,,No,25.6 GB/s,67.9°C,42.5mm x 45.0mm,No,No,,,,,,,,,,,,,,,,0.800V-1.375V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,263 mm2,731 million,
Legacy Intel® Core™ Processors,Products formerly Bloomfield,Desktop,i7-950,Discontinued,Q2'09,45 nm,,4,8,3.06 GHz,3.33 GHz,8 MB Intel® Smart Cache,,130 W,No,View now,24 GB,DDR3 800/1066,3,No,,,,FCLGA1366,1,,,,,,1.0,Yes,Yes,,Yes,Intel® SSE4.2,,Yes,No,Yes,4.8 GT/s,1,,64-bit,,,Yes,Yes,,No,25.6 GB/s,67.9°C,42.5mm x 45.0mm,No,No,,,,,,,,,,,,,,,,0.800V-1.375V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,263 mm2,731 million,
Legacy Intel® Core™ Processors,Products formerly Bloomfield,Desktop,i7-940,Discontinued,Q4'08,45 nm,,4,8,2.93 GHz,3.20 GHz,8 MB Intel® Smart Cache,,130 W,No,View now,24 GB,DDR3 800/1066,3,No,,,,FCLGA1366,1,,,,,,1.0,Yes,Yes,,Yes,Intel® SSE4.2,,Yes,No,Yes,4.8 GT/s,1,,64-bit,,,Yes,Yes,,No,25.6 GB/s,67.9°C,42.5mm x 45.0mm,No,No,,,,,,,,,,,,,,,,0.800V-1.375V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,263 mm2,731 million,
Legacy Intel® Core™ Processors,Products formerly Bloomfield,Desktop,i7-930,Discontinued,Q1'10,45 nm,,4,8,2.80 GHz,3.06 GHz,8 MB Intel® Smart Cache,,130 W,No,View now,24 GB,DDR3 800/1066,3,No,,,,FCLGA1366,1,,,,,,1.0,Yes,Yes,,Yes,Intel® SSE4.2,,Yes,No,Yes,4.8 GT/s,1,,64-bit,,,Yes,Yes,,No,25.6 GB/s,67.9°C,42.5mm x 45.0mm,No,No,,,,,,,,,,,,,,,,0.800V-1.375V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,263 mm2,731 million,
Legacy Intel® Core™ Processors,Products formerly Bloomfield,Desktop,i7-920,Discontinued,Q4'08,45 nm,,4,8,2.66 GHz,2.93 GHz,8 MB Intel® Smart Cache,,130 W,No,View now,24 GB,DDR3 800/1066,3,No,,,,FCLGA1366,1,,,,,,1.0,Yes,Yes,,Yes,Intel® SSE4.2,,Yes,No,Yes,4.8 GT/s,1,,64-bit,,,Yes,Yes,,No,25.6 GB/s,67.9°C,42.5mm x 45.0mm,No,No,,,,,,,,,,,,,,,,0.800V-1.375V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,263 mm2,731 million,
Legacy Intel® Core™ Processors,Products formerly Lynnfield,Desktop,i7-880,Discontinued,Q2'10,45 nm,,4,8,3.06 GHz,3.73 GHz,8 MB Intel® Smart Cache,,95 W,No,View now,16 GB,DDR3 1066/1333,2,No,,2.0,16,LGA1156,1,,,,,,1.0,Yes,Yes,Yes,Yes,Intel® SSE4.2,,Yes,No,Yes,2.5 GT/s,,,64-bit,"1x16, 2x8",Yes,Yes,Yes,,Yes,21 GB/s,72.7°C,37.5mm x 37.5mm,No,No,,,,,,,,,,,,,,,,0.6500V-1.4000V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,296 mm2,774 million,
Legacy Intel® Core™ Processors,Products formerly Lynnfield,Desktop,i7-875K,Discontinued,Q2'10,45 nm,,4,8,2.93 GHz,3.60 GHz,8 MB Intel® Smart Cache,,95 W,No,View now,16 GB,DDR3 1066/1333,2,No,,2.0,16,LGA1156,1,,,,,,1.0,Yes,Yes,,Yes,Intel® SSE4.2,,Yes,No,Yes,2.5 GT/s,,,64-bit,"1x16, 2x8",No,Yes,Yes,,No,21 GB/s,72.7°C,37.5mm x 37.5mm,No,No,,,,,,,,,,,,,,,,0.6500V-1.4000V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,296 mm2,774 million,
Legacy Intel® Core™ Processors,Products formerly Lynnfield,Desktop,i7-870S,Discontinued,Q2'10,45 nm,,4,8,2.66 GHz,3.60 GHz,8 MB Intel® Smart Cache,,82 W,No,View now,16 GB,DDR3 1066/1333,2,No,,2.0,16,LGA1156,1,,,,,,1.0,Yes,Yes,Yes,Yes,Intel® SSE4.2,,Yes,No,Yes,2.5 GT/s,,,64-bit,"1x16, 2x8",Yes,Yes,Yes,,Yes,21 GB/s,,37.5mm x 37.5mm,No,No,,,,,,,,,,,,,,,,0.6500V-1.4000V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,296 mm2,774 million,
Legacy Intel® Core™ Processors,Products formerly Lynnfield,Desktop,i7-870,Discontinued,Q3'09,45 nm,,4,8,2.93 GHz,3.60 GHz,8 MB Intel® Smart Cache,,95 W,No,View now,16 GB,DDR3 1066/1333,2,No,,2.0,16,LGA1156,1,,,,,,1.0,Yes,Yes,Yes,Yes,Intel® SSE4.2,,Yes,No,Yes,2.5 GT/s,,,64-bit,"1x16, 2x8",Yes,Yes,Yes,,Yes,21 GB/s,72.7°C,37.5mm x 37.5mm,No,No,,,,,,,,,,,,,,,,0.6500V-1.4000V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,296 mm2,774 million,
Legacy Intel® Core™ Processors,Products formerly Lynnfield,Desktop,i7-860S,Discontinued,Q1'10,45 nm,,4,8,2.53 GHz,3.46 GHz,8 MB Intel® Smart Cache,,82 W,No,View now,16 GB,DDR3 1066/1333,2,No,,2.0,16,LGA1156,1,,,,,,1.0,Yes,Yes,Yes,Yes,Intel® SSE4.2,,Yes,No,Yes,2.5 GT/s,,,64-bit,"1x16, 2x8",Yes,Yes,Yes,,Yes,21 GB/s,,37.5mm x 37.5mm,No,No,,,,,,,,,,,,,,,,0.6500V-1.4000V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,296 mm2,774 million,
Legacy Intel® Core™ Processors,Products formerly Lynnfield,Desktop,i7-860,Discontinued,Q3'09,45 nm,,4,8,2.80 GHz,3.46 GHz,8 MB Intel® Smart Cache,,95 W,Yes,View now,16 GB,DDR3 1066/1333,2,No,,2.0,16,LGA1156,1,,,,,,1.0,Yes,Yes,Yes,Yes,Intel® SSE4.2,,Yes,No,Yes,2.5 GT/s,,,64-bit,"1x16, 2x8",Yes,Yes,Yes,,Yes,21 GB/s,72.7°C,37.5mm x 37.5mm,No,No,,,,,,,,,,,,,,,,0.6500V-1.4000V,,,,,,,,,,,,,,,,,,,,,,,,,,,Server/Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,296 mm2,774 million,
Legacy Intel® Core™ Processors,Products formerly Clarksfield,Mobile,i7-840QM,Discontinued,Q3'10,45 nm,,4,8,1.86 GHz,3.20 GHz,8 MB Intel® Smart Cache,,45 W,No,View now,8 GB,DDR3 1066/1333,2,No,,2,16,PGA988,1,,100°C,,,,1.0,Yes,Yes,Yes,Yes,Intel® SSE4.2,,Yes,No,Yes,2.5 GT/s,,,64-bit,"1x16, 2x8",Yes,Yes,Yes,,Yes,21 GB/s,,37.5mm x 37.5mm,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,296 mm2,774 million,
Legacy Intel® Core™ Processors,Products formerly Clarksfield,Mobile,i7-820QM,Discontinued,Q3'09,45 nm,,4,8,1.73 GHz,3.06 GHz,8 MB Intel® Smart Cache,,45 W,No,View now,8 GB,DDR3 1066/1333,2,No,,2,16,PGA988,1,,100°C,,,,1.0,Yes,Yes,Yes,Yes,Intel® SSE4.2,,Yes,No,Yes,2.5 GT/s,,,64-bit,"1x16, 2x8",Yes,Yes,Yes,,Yes,21 GB/s,,37.5mm x 37.5mm,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,296 mm2,774 million,
Legacy Intel® Core™ Processors,Products formerly Clarksfield,Mobile,i7-740QM,Discontinued,Q3'10,45 nm,,4,8,1.73 GHz,2.93 GHz,6 MB Intel® Smart Cache,,45 W,No,View now,8 GB,DDR3 1066/1333,2,No,,2,16,PGA988,1,,100°C,,,,1.0,Yes,Yes,Yes,Yes,Intel® SSE4.2,,Yes,No,Yes,2.5 GT/s,,,64-bit,"1x16, 2x8",Yes,Yes,Yes,,Yes,21 GB/s,,37.5mm x 37.5mm,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,296 mm2,774 million,
Legacy Intel® Core™ Processors,Products formerly Clarksfield,Mobile,i7-720QM,Discontinued,Q3'09,45 nm,,4,8,1.60 GHz,2.80 GHz,6 MB Intel® Smart Cache,,45 W,No,View now,8 GB,DDR3 1066/1333,2,No,,2,16,PGA988,1,,100°C,,,,1.0,Yes,Yes,Yes,Yes,Intel® SSE4.2,,Yes,No,Yes,2.5 GT/s,,,64-bit,"1x16, 2x8",Yes,Yes,Yes,,Yes,21 GB/s,,37.5mm x 37.5mm,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,296 mm2,774 million,
Legacy Intel® Core™ Processors,Products formerly Arrandale,Mobile,i7-680UM,Discontinued,Q3'10,32 nm,,2,4,1.46 GHz,2.53 GHz,4 MB Intel® Smart Cache,,18 W,No,View now,8 GB,DDR3 800,2,No,,2.0,16,BGA1288,1,,105°C,,,,1.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2",,Yes,Yes,Yes,2.5 GT/s,,,64-bit,1x16,Yes,Yes,Yes,,Yes,12.8 GB/s,,BGA 34mm x 28mm,,Yes,,Intel® HD Graphics for Previous Generation Intel® Processors,166 MHz,500 MHz,,,,,Yes,Yes,2,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,36-bit,81 mm2,382 million,
Legacy Intel® Core™ Processors,Products formerly Arrandale,Mobile,i7-660UM,Discontinued,Q2'10,32 nm,,2,4,1.33 GHz,2.40 GHz,4 MB Intel® Smart Cache,,18 W,No,View now,8 GB,DDR3 800,2,No,,2.0,16,BGA1288,1,,105°C,,,,1.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2",,Yes,Yes,Yes,2.5 GT/s,,,64-bit,1x16,Yes,Yes,Yes,,Yes,12.8 GB/s,,BGA 34mm x 28mm,,Yes,,Intel® HD Graphics for Previous Generation Intel® Processors,166 MHz,500 MHz,,,,,Yes,Yes,2,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,36-bit,81 mm2,382 million,
Legacy Intel® Core™ Processors,Products formerly Arrandale,Mobile,i7-660UE,Launched,Q1'10,32 nm,,2,4,1.33 GHz,2.40 GHz,4 MB,,18 W,Yes,View now,8.79 GB,DDR3 800,2,Yes,,2.0,16,BGA1288,1,,105°C,,,,1.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2",,Yes,Yes,Yes,2.5 GT/s,,,64-bit,"1X16, 2X8",No,Yes,Yes,,Yes,12.8 GB/s,,BGA 34mmX28mm,,Yes,,Intel® HD Graphics for Previous Generation Intel® Processors,166 MHz,500 MHz,,,,,Yes,Yes,2,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,,,"Embedded Broad Market Commercial Temp, PC/Client/Tablet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,36-bit,81 mm2,382 million,
Legacy Intel® Core™ Processors,Products formerly Arrandale,Mobile,i7-660LM,Discontinued,Q3'10,32 nm,,2,4,2.26 GHz,3.06 GHz,4 MB Intel® Smart Cache,,25 W,No,View now,8 GB,DDR3 800/1066,2,No,,2.0,16,,1,,105°C,,,,1.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2",,Yes,Yes,Yes,2.5 GT/s,,,64-bit,1x16,Yes,Yes,Yes,,Yes,17.1 GB/s,,BGA 34mm x 28mm,,Yes,,Intel® HD Graphics for Previous Generation Intel® Processors,266 MHz,566 MHz,,,,,Yes,Yes,2,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,36-bit,81 mm2,382 million,
Legacy Intel® Core™ Processors,Products formerly Arrandale,Mobile,i7-640UM,Discontinued,Q1'10,32 nm,,2,4,1.20 GHz,2.27 GHz,4 MB Intel® Smart Cache,,18 W,No,View now,8 GB,DDR3 800,2,No,,2.0,16,BGA1288,1,,105°C,,,,1.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2",,Yes,Yes,Yes,2.5 GT/s,,,64-bit,1x16,Yes,Yes,Yes,,Yes,12.8 GB/s,,BGA 34mm x 28mm,,Yes,,Intel® HD Graphics for Previous Generation Intel® Processors,166 MHz,500 MHz,,,,,Yes,Yes,2,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,36-bit,81 mm2,382 million,
Legacy Intel® Core™ Processors,Products formerly Arrandale,Mobile,i7-640M,Discontinued,Q3'10,32 nm,,2,4,2.80 GHz,3.46 GHz,4 MB Intel® Smart Cache,,35 W,No,View now,8 GB,DDR3 800/1066,2,No,,2.0,16,"BGA1288, PGA988",1,,105°C,,,,1.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2",,Yes,Yes,Yes,2.5 GT/s,,,64-bit,1x16,Yes,Yes,Yes,,Yes,17.1 GB/s,,"rPGA 37.5mmx 37.5mm, BGA 34mmx28mm",,Yes,,Intel® HD Graphics for Previous Generation Intel® Processors,500 MHz,766 MHz,,,,,Yes,Yes,2,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,36-bit,81 mm2,382 million,
Legacy Intel® Core™ Processors,Products formerly Arrandale,Mobile,i7-640LM,Discontinued,Q1'10,32 nm,,2,4,2.13 GHz,2.93 GHz,4 MB Intel® Smart Cache,,25 W,No,View now,8 GB,DDR3 800/1066,2,No,,2.0,16,BGA1288,1,,105°C,,,,1.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2",,Yes,Yes,Yes,2.5 GT/s,,,64-bit,1x16,Yes,Yes,Yes,,Yes,17.1 GB/s,,BGA 34mm x 28mm,,Yes,,Intel® HD Graphics for Previous Generation Intel® Processors,266 MHz,566 MHz,,,,,Yes,Yes,2,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,36-bit,81 mm2,382 million,
Legacy Intel® Core™ Processors,Products formerly Arrandale,Mobile,i7-620UM,Discontinued,Q1'10,32 nm,,2,4,1.06 GHz,2.13 GHz,4 MB Intel® Smart Cache,,18 W,No,View now,8 GB,DDR3 800,2,No,,2.0,16,BGA1288,1,,105°C,,,,1.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2",,Yes,Yes,Yes,2.5 GT/s,,,64-bit,1x16,Yes,Yes,Yes,,Yes,12.8 GB/s,,BGA 34mm x 28mm,,Yes,,Intel® HD Graphics for Previous Generation Intel® Processors,166 MHz,500 MHz,,,,,Yes,Yes,2,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,36-bit,81 mm2,382 million,
Legacy Intel® Core™ Processors,Products formerly Arrandale,Embedded,i7-620UE,Launched,Q1'10,32 nm,,2,4,1.06 GHz,2.13 GHz,4 MB Intel® Smart Cache,,18 W,Yes,View now,8.79 GB,DDR3 800,2,Yes,,2.0,1,BGA1288,1,,105°C,,,,1.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2",,Yes,Yes,Yes,2.5 GT/s,,,64-bit,"1x16, 2x8",No,Yes,Yes,,Yes,12.8 GB/s,,BGA 34mmx28mm,,Yes,,,166 MHz,500 MHz,,,,,Yes,Yes,2,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,,,"Embedded Broad Market Commercial Temp, PC/Client/Tablet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,36-bit,81 mm2,382 million,
Legacy Intel® Core™ Processors,Products formerly Arrandale,Mobile,i7-620M,Launched,Q1'10,32 nm,,2,4,2.66 GHz,3.33 GHz,4 MB Intel® Smart Cache,,35 W,Yes,View now,8 GB,DDR3 800/1066,2,No,,2.0,16,"BGA1288, PGA988",1,,105°C,,,,1.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2",,Yes,Yes,Yes,2.5 GT/s,,,64-bit,1x16,Yes,Yes,Yes,,Yes,17.1 GB/s,,"rPGA 37.5mmx 37.5mm, BGA 34mmx28mm",,Yes,,Intel® HD Graphics for Previous Generation Intel® Processors,500 MHz,766 MHz,,,,,Yes,Yes,2,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,,,PC/Client/Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,36-bit,81 mm2,382 million,
Legacy Intel® Core™ Processors,Products formerly Arrandale,Mobile,i7-620LM,Discontinued,Q1'10,32 nm,,2,4,2.00 GHz,2.80 GHz,4 MB Intel® Smart Cache,,25 W,No,View now,8 GB,DDR3 800/1066,2,No,,2.0,16,BGA1288,1,,105°C,,,,1.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2",,Yes,Yes,Yes,2.5 GT/s,,,64-bit,1x16,Yes,Yes,Yes,,Yes,17.1 GB/s,,BGA 34mm x 28mm,,Yes,,Intel® HD Graphics for Previous Generation Intel® Processors,266 MHz,566 MHz,,,,,Yes,Yes,2,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,36-bit,81 mm2,382 million,
Legacy Intel® Core™ Processors,Products formerly Arrandale,Embedded,i7-620LE,Launched,Q1'10,32 nm,,2,4,2.00 GHz,2.80 GHz,4 MB Intel® Smart Cache,,25 W,Yes,View now,8.79 GB,DDR3 800/1066,2,Yes,,2.0,1,BGA1288,1,,105°C,,,,1.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2",,Yes,Yes,Yes,2.5 GT/s,,,64-bit,"1X16, 2X8",Yes,Yes,Yes,,Yes,17.1 GB/s,,BGA 34mmX28mm,,Yes,,,266 MHz,566 MHz,,,,,Yes,Yes,2,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,,,"Embedded Broad Market Commercial Temp, PC/Client/Tablet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,36-bit,81 mm2,382 million,
Legacy Intel® Core™ Processors,Products formerly Arrandale,Mobile,i7-610E,Launched,Q1'10,32 nm,,2,4,2.53 GHz,3.20 GHz,4 MB Intel® Smart Cache,,35 W,Yes,View now,8.79 GB,DDR3 800/1066,2,Yes,,2.0,16,BGA1288,1,,105°C,,,,1.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2",,Yes,Yes,Yes,2.5 GT/s,,,64-bit,"1x16, 2x8",No,Yes,Yes,,Yes,17.1 GB/s,,BGA 34mm x 28mm,,Yes,,Intel® HD Graphics for Previous Generation Intel® Processors,500 MHz,766 MHz,,,,,Yes,Yes,2,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,,,"Embedded Broad Market Commercial Temp, PC/Client/Tablet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,36-bit,81 mm2,382 million,
Legacy Intel® Core™ Processors,Products formerly Lynnfield,Desktop,i5-760,Discontinued,Q3'10,45 nm,,4,4,2.80 GHz,3.33 GHz,8 MB Intel® Smart Cache,,95 W,No,View now,16 GB,DDR3 1066/1333,2,No,,2.0,16,LGA1156,1,,,,,,1.0,No,Yes,No,Yes,Intel® SSE4.2,,Yes,No,Yes,2.5 GT/s,,,64-bit,"1x16, 2x8",No,Yes,Yes,,No,21 GB/s,72.7°C,37.5mm x 37.5mm,No,No,,,,,,,,,,,,,,,,0.6500V-1.4000V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,296 mm2,774 million,
Legacy Intel® Core™ Processors,Products formerly Lynnfield,Desktop,i5-750S,Discontinued,Q1'10,45 nm,,4,4,2.40 GHz,3.20 GHz,8 MB Intel® Smart Cache,,82 W,No,View now,16 GB,DDR3 1066/1333,2,,,2.0,16,LGA1156,1,,,,,,1.0,No,Yes,,Yes,Intel® SSE4.2,,Yes,No,Yes,2.5 GT/s,,,64-bit,"1x16, 2x8",No,Yes,Yes,,No,21 GB/s,76.7°C,37.5mm x 37.5mm,No,No,,,,,,,,,,,,,,,,0.6500V-1.4000V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,296 mm2,774 million,
Legacy Intel® Core™ Processors,Products formerly Lynnfield,Desktop,i5-750,Discontinued,Q3'09,45 nm,,4,4,2.66 GHz,3.20 GHz,8 MB Intel® Smart Cache,,95 W,Yes,View now,16 GB,DDR3 1066/1333,2,,,2.0,16,LGA1156,1,,,,,,1.0,No,Yes,,Yes,Intel® SSE4.2,,Yes,No,Yes,2.5 GT/s,,,64-bit,"1x16, 2x8",No,Yes,Yes,,No,21 GB/s,72.7°C,37.5mm x 37.5mm,No,No,,,,,,,,,,,,,,,,0.6500V-1.4000V,,,,,,,,,,,,,,,,,,,,,,,,,,,Server/Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-bit,296 mm2,774 million,
